ID,2023-04-05,2023-04-06,2023-04-07,2023-04-08,2023-04-09,2023-04-10,2023-04-11,2023-04-12,2023-04-13,2023-04-14,2023-04-15,2023-04-16,2023-04-17,2023-04-18,2023-04-19,2023-04-20,2023-04-21,2023-04-22,2023-04-23,2023-04-24,2023-04-25
11205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11208,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
11209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11210,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
11211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11213,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11214,85,92,86,62,46,50,59,81,88,82,58,42,46,55,77,84,78,54,38,42,51
11215,12,19,19,16,13,10,11,13,19,19,16,14,10,11,13,19,20,16,14,10,11
11216,4,33,47,34,13,0,0,0,29,42,29,8,0,0,0,24,38,25,4,0,0
11217,4,4,4,4,3,3,3,4,4,4,4,3,3,3,4,4,4,4,3,3,3
11218,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
11219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11220,1,1,2,1,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0
11221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11227,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
11228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11232,2,3,4,4,3,1,0,2,3,4,4,3,1,0,2,2,4,4,3,1,0
11233,6,7,8,8,7,6,6,6,7,8,8,7,6,6,6,7,8,8,7,6,6
11234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11238,82,93,112,118,102,76,53,78,89,108,114,98,72,49,74,84,104,110,94,67,45
11239,8,8,8,8,7,6,6,7,7,8,7,6,6,5,6,7,7,6,6,5,4
11240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11241,1,2,3,3,2,0,0,1,2,2,3,2,0,0,1,2,2,3,2,0,0
11242,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0
11243,280,373,387,368,286,229,177,263,356,370,351,269,212,160,246,338,353,334,252,195,143
11244,1,2,2,1,1,0,1,1,2,2,1,1,0,1,1,2,2,1,1,0,1
11245,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11247,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0
11248,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
11249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11251,60,56,60,61,63,67,68,65,61,65,65,68,71,73,69,66,69,70,72,76,78
11252,19,18,18,17,19,18,19,20,19,19,18,19,19,20,21,19,20,19,20,20,21
11253,4,4,5,5,5,4,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5
11254,7,7,8,8,8,7,7,8,8,9,8,8,8,7,8,8,9,8,8,8,7
11255,7,8,8,8,8,7,7,7,8,8,8,8,7,8,8,8,8,9,9,7,8
11256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11257,11,10,10,10,10,10,11,11,11,10,10,10,11,11,12,11,11,11,11,11,12
11258,2,2,2,2,2,3,3,3,2,2,2,3,3,3,3,3,3,3,3,3,3
11259,3,2,2,2,2,2,3,3,2,2,2,2,2,3,3,2,3,3,3,3,3
11260,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2
11261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11262,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
11263,2,2,3,2,2,1,1,2,2,3,2,2,1,1,2,2,2,2,1,1,1
11264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11265,3,5,5,4,4,2,2,3,4,5,4,3,2,2,3,4,4,3,3,2,1
11266,9,10,11,9,7,5,6,8,9,10,8,6,4,5,7,8,9,7,5,3,4
11267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11271,22,24,23,23,22,22,23,23,25,24,24,23,22,23,24,26,24,24,23,23,24
11272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11273,5,5,3,2,1,2,3,4,4,3,2,0,2,2,4,4,2,1,0,1,2
11274,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0
11275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11276,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
11277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11291,0,1,1,1,1,0,0,0,1,1,1,1,0,0,0,0,1,1,1,0,0
11292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11296,10,13,14,12,10,8,7,9,12,14,11,9,7,6,8,12,13,11,9,6,6
11297,11,13,13,10,10,8,9,10,12,12,10,9,8,8,10,12,11,9,9,7,8
11298,4,6,8,7,4,3,3,4,6,7,7,4,3,2,4,6,7,6,4,2,2
11299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11300,26,21,19,18,14,10,20,26,22,20,18,14,11,21,26,22,20,18,14,11,21
11301,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
11302,219,253,266,233,232,198,187,225,260,272,239,238,204,193,231,266,278,246,245,210,199
11303,0,1,2,2,1,0,0,0,1,2,2,1,0,0,0,1,2,2,1,0,0
11304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11305,43,45,48,21,21,21,19,43,46,48,21,21,21,19,43,46,48,21,21,21,19
11306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11307,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
11308,19,11,11,11,11,12,18,19,11,12,12,12,12,18,20,12,12,12,12,13,19
11309,2,2,1,1,1,1,1,2,2,1,1,1,1,1,2,2,1,1,1,1,1
11310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11311,36,39,39,35,31,28,31,35,38,38,34,31,28,31,35,38,38,34,30,27,30
11312,246,264,249,208,173,156,187,232,251,235,194,159,142,174,218,237,221,180,145,128,160
11313,51,57,54,42,31,23,28,44,51,48,36,24,17,22,37,44,41,29,17,10,15
11314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11315,5,5,6,5,4,3,3,4,5,5,4,4,2,2,3,4,4,3,3,1,1
11316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11318,4,5,5,3,2,2,2,4,5,5,3,2,1,2,4,4,4,3,1,1,2
11319,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
11320,1,2,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,0,0,0
11321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11329,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
11330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11331,2,2,2,2,2,1,1,2,2,2,2,2,1,1,2,2,2,2,2,1,2
11332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11334,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
11335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11337,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
11338,611,589,570,563,574,571,574,622,600,581,574,585,582,585,633,611,592,585,596,593,596
11339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11340,23,38,28,16,0,0,0,21,36,25,14,0,0,0,18,34,23,11,0,0,0
11341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11342,0,1,1,1,1,0,0,0,1,1,1,1,0,0,0,1,1,1,0,0,0
11343,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0
11344,5,5,5,5,5,5,4,5,5,5,5,5,5,4,5,5,5,5,5,5,4
11345,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,1,2
11346,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
11347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11349,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1
11350,4,4,3,2,2,2,2,3,4,2,1,2,1,2,3,3,2,1,1,1,2
11351,0,1,2,2,1,0,0,0,1,2,2,1,0,0,0,1,2,2,0,0,0
11352,0,1,1,1,1,0,0,0,1,1,1,1,0,0,0,1,1,1,1,0,0
11353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11357,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
11358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11359,2,2,4,2,1,1,1,2,2,4,2,1,1,1,2,2,4,2,1,1,1
11360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11361,1,1,1,1,0,0,0,1,1,1,1,0,0,0,1,1,1,1,0,0,0
11362,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
11363,8,26,37,32,19,3,0,4,22,33,28,16,0,0,1,18,29,24,12,0,0
11364,13,12,12,11,11,11,11,14,13,12,12,11,12,12,15,13,13,12,12,12,13
11365,18,14,2,0,0,1,12,17,14,2,0,0,1,12,17,13,2,0,0,0,12
11366,0,20,11,0,0,0,0,0,20,10,0,0,0,0,0,19,9,0,0,0,0
11367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11376,2,2,3,2,2,2,2,3,2,3,2,2,3,2,3,3,3,3,3,3,3
11377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11379,51,31,44,0,0,4,0,48,28,40,0,0,0,0,44,25,37,0,0,0,0
11380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11384,3,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0
11385,18,11,16,16,28,34,5,12,4,10,10,22,27,0,5,0,3,3,16,21,0
11386,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
11387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11391,1,3,0,0,0,1,0,1,3,0,0,0,1,0,1,2,0,0,0,1,0
11392,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0
11393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11394,0,0,1,0,0,0,5,0,0,1,0,0,0,4,0,0,0,0,0,0,3
11395,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,2
11396,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11397,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,1
11398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11405,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
11406,0,1,1,1,1,0,1,0,1,1,1,1,0,1,0,1,1,1,1,0,1
11407,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11411,2,8,3,9,4,0,0,0,5,0,6,1,0,0,0,3,0,4,0,0,0
11412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11415,3,4,4,3,3,2,3,3,4,3,3,2,2,3,3,4,3,3,2,2,2
11416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11419,7,9,10,9,8,7,6,7,9,10,9,8,7,6,7,9,10,9,8,7,6
11420,31,35,40,36,31,27,28,32,36,41,37,32,28,29,32,36,41,37,32,28,29
11421,8,15,10,2,0,0,0,5,12,7,0,0,0,0,1,9,3,0,0,0,0
11422,1,2,2,1,1,1,1,1,2,2,1,1,1,1,1,2,2,1,1,1,1
11423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11424,1,2,2,2,1,1,1,1,2,2,1,1,0,0,1,1,2,1,1,0,0
11425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11426,3,4,4,4,4,3,3,3,4,4,4,4,3,3,3,4,4,4,3,3,3
11427,4,5,5,5,4,3,3,4,5,5,5,4,3,3,4,5,5,5,4,3,3
11428,0,1,2,2,1,0,0,0,1,2,2,1,0,0,0,1,2,1,0,0,0
11429,3,5,5,4,2,1,1,3,5,5,4,2,1,1,3,4,5,3,2,1,1
11430,1,2,2,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0
11431,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0
11432,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0
11433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11438,0,2,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
11439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11440,3,7,11,8,5,1,0,3,7,10,8,5,0,0,2,7,10,8,4,0,0
11441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11442,2,2,3,3,2,2,2,2,2,3,3,2,2,2,2,2,3,3,2,2,2
11443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11444,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
11445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11447,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11449,3,4,4,5,4,4,3,3,3,4,4,4,3,3,2,3,3,4,3,3,2
11450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11453,3,3,3,3,2,1,1,2,2,2,2,1,0,0,0,1,1,1,0,0,0
11454,6,6,6,6,5,5,5,5,6,6,6,5,4,4,5,6,6,5,4,4,4
11455,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0
11456,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
11457,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
11458,1,1,1,1,0,0,0,1,1,1,1,0,0,0,1,1,1,1,0,0,0
11459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11470,2,2,2,2,1,1,1,2,2,2,1,1,1,1,2,2,2,1,1,1,1
11471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11472,5,5,5,5,5,4,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5
11473,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
11474,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
11475,7,7,7,7,6,6,7,7,7,7,7,6,7,7,7,7,7,7,7,7,7
11476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11479,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
11480,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
11481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11484,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1
11485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11486,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11488,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
11489,31,38,39,31,25,20,24,29,36,37,30,24,19,22,28,35,36,28,22,17,21
11490,57,65,65,59,49,42,40,53,62,62,55,45,39,37,50,59,59,52,42,36,33
11491,2,1,2,1,1,1,1,2,1,2,1,1,1,1,2,1,2,1,1,1,1
11492,1,3,4,3,2,0,0,1,3,4,3,1,0,0,1,3,4,3,1,0,0
11493,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
11494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11496,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
11497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11502,4,4,4,4,4,3,3,4,4,4,4,4,3,3,4,4,4,4,4,3,3
11503,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0
11504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11505,0,7,8,5,0,0,0,0,6,7,4,0,0,0,0,5,6,3,0,0,0
11506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11507,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0
11508,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
